	FSC-A	FSC-W	FSC-H	SSC-A	SSC-W	SSC-H	CD16-PE	CD14-Pe-Cy5	CD56-PE-Cy7	CD66b-BV421	Zombie	CD45-FITC	Cd27-APC	R780/60-A	IgD-BB700	Time	Well	Plate	Plate_Well	CD45_pos	IgD_pos	IgD_neg	CD27_pos	CD27_neg	CD66b_pos	CD66b_neg	CD16_pos	CD16_neg	CD14_pos	CD14_neg	nBC	NE	CD14pos_mono	CD14neg_mono	unassigned	celltype	Colour
631	120643.195	107726.414	73394.0	138784.14	95016.48	95724.0	1452.9701	552.63	25.070002	25197.0	726.0	2939.73	555.2	-5.6	274.92	55661.3	L3	AS-189	AS-189_L3	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
632	141673.5	104166.97	89133.0	106709.85	95767.66	73024.0	833.85004	649.64	-110.090004	24841.0	645.0	2343.78	684.8	141.6	297.54	55892.2	L4	AS-189	AS-189_L4	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
633	124270.195	110026.63	74020.0	121571.19	105013.766	75869.0	3370.28	849.11005	106.82	13526.0	582.0	3454.77	592.8	-51.2	738.63	56099.9	L5	AS-189	AS-189_L5	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
634	112024.8	101432.12	72380.0	107298.84	96799.98	72644.0	1413.7301	379.32	103.55	45829.0	772.0	2903.19	407.2	71.200005	643.8	56342.4	L6	AS-189	AS-189_L6	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
635	137547.0	106870.11	84348.0	114551.164	92060.11	81547.0	1636.0901	2623.6301	259.42	12205.0	586.0	3386.91	2028.0	209.6	1494.66	56536.1	L7	AS-189	AS-189_L7	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
636	147773.7	112032.04	86444.0	122103.63	101755.875	78641.0	2308.62	608.22003	73.03	29380.0	797.0	3748.83	556.8	72.8	492.42	56719.6	L8	AS-189	AS-189_L8	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
637	147905.1	109890.48	88207.0	148115.77	103666.49	93636.0	1829.02	2300.99	180.94	31634.0	1091.0	4417.86	1606.4	32.8	1641.6901	56911.5	L9	AS-189	AS-189_L9	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
638	128155.5	98119.1	85598.0	105913.8	89720.89	77364.0	1830.1101	1584.8601	115.54	80315.0	937.0	3936.75	204.0	46.4	1398.09	57096.9	L10	AS-189	AS-189_L10	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
639	141758.1	105300.69	88226.0	116556.51	103091.23	74096.0	3542.5	466.52002	115.54	25068.0	682.0	4435.2603	378.4	-165.6	230.55	57332.8	L11	AS-189	AS-189_L11	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
640	122063.4	103393.4	77370.0	122599.53	93139.54	86265.0	2166.9202	882.9	77.39	22057.0	570.0	2921.46	662.4	68.0	715.14	57511.7	L12	AS-189	AS-189_L12	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
641	154461.6	112227.35	90199.0	97121.58	98099.05	64883.0	2611.6401	1411.55	138.43001	15592.0	590.0	3235.53	485.6	65.6	663.81	57722.6	K12	AS-189	AS-189_K12	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
642	154059.3	109540.2	92171.0	106344.45	103819.31	67130.0	1297.1001	1428.99	40.33	25700.0	602.0	2714.4	535.2	180.0	943.95	57962.9	K13	AS-189	AS-189_K13	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
643	152706.6	111362.125	89867.0	132597.58	102278.82	84963.0	2151.6602	1539.0801	228.90001	21945.0	745.0	3792.33	785.60004	164.0	1032.6901	58143.0	K14	AS-189	AS-189_K14	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
644	167820.3	116332.12	94542.0	115550.79	103384.89	73248.0	1293.8301	1007.16003	174.40001	39459.0	936.0	3656.61	672.0	2.4	1606.89	58352.8	K15	AS-189	AS-189_K15	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
645	128745.0	101838.65	82851.0	120639.42	90660.445	87207.0	1318.9	846.93005	-8.72	35692.0	626.0	3082.41	516.0	-17.6	881.31	58565.2	K16	AS-189	AS-189_K16	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
646	113416.195	100932.125	73642.0	116950.62	91815.42	83477.0	923.23004	743.38	77.39	17427.0	547.0	3355.59	697.60004	-116.8	841.29	58787.1	K17	AS-189	AS-189_K17	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
647	118224.0	100006.82	77474.0	101041.8	94001.984	70444.0	1426.81	272.5	68.670006	19910.0	606.0	2661.33	684.8	36.0	545.49	59014.2	K18	AS-189	AS-189_K18	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
648	129301.195	105513.375	80311.0	158649.72	100445.05	103512.0	1026.78	1112.89	172.22	28468.0	900.0	3573.09	644.8	141.6	495.03	59248.5	K19	AS-189	AS-189_K19	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
649	137738.7	105106.29	85883.0	122842.26	91211.38	88263.0	839.30005	657.27	86.11	33495.0	480.0	3166.8	424.0	96.8	675.12	59447.3	K20	AS-189	AS-189_K20	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
650	145050.3	114516.516	83010.0	143171.55	105615.62	88840.0	2837.27	1176.11	316.1	38093.0	670.0	3099.81	684.0	251.2	1497.27	59693.3	K21	AS-189	AS-189_K21	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
651	136154.7	104237.41	85603.0	117395.19	98040.26	78474.0	936.31006	782.62	8.72	44811.0	523.0	3718.3801	514.4	67.200005	327.99	59890.2	K22	AS-189	AS-189_K22	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
652	152100.89	111882.78	89094.0	145546.66	105011.91	90833.0	1968.54	549.36005	136.25	16452.0	811.0	2656.11	512.0	-101.6	519.39	60148.2	K23	AS-189	AS-189_K23	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
653	137368.8	100500.14	89578.0	102914.04	92395.234	72997.0	1860.63	2515.72	322.64	16929.0	669.0	3385.17	1114.4	23.2	1101.42	60362.3	K24	AS-189	AS-189_K24	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
654	139008.6	104184.11	87442.0	127685.55	93006.73	89972.0	1929.3	743.38	140.61	28365.0	733.0	3334.71	751.2	66.4	376.71	60603.7	L24	AS-189	AS-189_L24	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
655	147591.89	105271.78	91882.0	135799.17	92523.41	96189.0	1221.89	395.67	5.4500003	29468.0	637.0	4845.03	208.8	-55.2	426.3	60852.4	L23	AS-189	AS-189_L23	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
656	149850.89	106802.84	91951.0	124620.54	94871.78	86086.0	1139.05	419.65002	19.62	14084.0	534.0	3090.24	676.8	49.600002	147.03	61037.4	L22	AS-189	AS-189_L22	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
657	130060.8	106775.375	79828.0	92161.71	94947.734	63613.0	1423.54	728.12	-6.54	3259.0	470.0	1663.4401	512.0	254.40001	278.4	61256.3	L21	AS-189	AS-189_L21	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
658	138775.5	110018.52	82666.0	112489.26	101804.85	72414.0	889.44	622.39	22.890001	23209.0	757.0	2988.45	496.0	-26.4	474.15	61445.7	L20	AS-189	AS-189_L20	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
659	152248.5	108363.19	92077.0	139432.3	93475.96	97756.0	1912.9501	1402.8301	344.44	82451.0	1057.0	3320.79	772.0	132.8	708.18	61658.6	L19	AS-189	AS-189_L19	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
660	108399.59	91407.195	77719.0	107592.9	82365.266	85609.0	1395.2001	201.65001	159.14	32885.0	633.0	2602.17	64.8	163.2	526.35	61879.3	L18	AS-189	AS-189_L18	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
661	142441.2	113220.47	82450.0	131428.3	97432.04	88403.0	1563.06	819.68005	28.34	8104.0	645.0	2543.01	565.60004	139.2	470.67	62095.3	L17	AS-189	AS-189_L17	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
662	150912.89	109470.56	90346.0	152185.62	102723.586	97092.0	841.48004	1454.06	112.270004	48281.0	698.0	3855.84	992.8	78.4	1066.62	62329.0	L16	AS-189	AS-189_L16	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
663	168606.89	113258.32	97563.0	112947.75	97743.875	75730.0	1175.02	1022.42004	342.26	8288.0	474.0	2071.47	603.2	291.2	804.75	62519.0	L15	AS-189	AS-189_L15	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
664	147575.7	109418.73	88390.0	102816.6	104092.02	64733.0	1793.05	926.5	94.83	30163.0	913.0	4008.09	802.4	230.40001	810.84	62758.9	L14	AS-189	AS-189_L14	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
665	116443.8	104735.81	72862.0	108941.4	96387.08	74072.0	1099.81	516.66003	113.36	24500.0	597.0	2375.1	572.8	-5.6	669.9	62971.0	L13	AS-189	AS-189_L13	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
666	115780.5	100205.9	75722.0	111239.94	88723.36	82168.0	1143.41	619.12	58.86	32274.0	826.0	2237.64	302.4	92.0	608.13	63176.7	M13	AS-189	AS-189_M13	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
667	161349.3	118999.62	88859.0	114170.1	100864.8	74181.0	1370.13	1046.4	69.76	27764.0	599.0	3718.3801	1075.2001	-102.4	553.32	63402.5	M12	AS-189	AS-189_M12	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
668	159036.3	111550.43	93434.0	118272.15	104270.93	74336.0	2654.1501	923.23004	57.77	20249.0	1014.0	3762.75	448.80002	-68.8	854.34	63610.0	M11	AS-189	AS-189_M11	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
669	118071.0	99352.88	77883.0	105058.59	90259.97	76281.0	1516.1901	946.12006	59.95	36527.0	663.0	3133.74	1001.60004	-26.4	649.02	63844.3	M10	AS-189	AS-189_M10	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
670	166906.8	117300.664	93251.0	158778.48	98164.266	106003.0	1954.3701	767.36005	82.840004	23268.0	1347.0	3756.66	891.2	82.4	1008.33	64036.8	M9	AS-189	AS-189_M9	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
671	135496.8	99842.78	88939.0	120638.55	94266.94	83870.0	1340.7001	1996.88	177.67	25685.0	669.0	3320.79	952.8	-85.6	1236.27	64271.6	M8	AS-189	AS-189_M8	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
672	175943.7	117695.695	97970.0	155342.84	103009.664	98831.0	957.02	583.15	-23.980001	19431.0	730.0	2907.54	420.80002	339.2	914.37	64467.4	M7	AS-189	AS-189_M7	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
673	138180.6	100339.09	90252.0	107253.6	87264.39	80548.0	2260.6602	1316.7201	209.28	9114.0	574.0	3738.3901	829.60004	90.4	698.61	64652.2	M6	AS-189	AS-189_M6	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
674	151790.39	113480.9	87660.0	136966.7	104128.01	86204.0	1353.78	2287.9102	224.54001	15320.0	919.0	3168.54	882.4	80.8	1315.4401	64863.1	M5	AS-189	AS-189_M5	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
675	161433.0	111436.52	94939.0	157338.62	100702.62	102394.0	1572.87	282.31	28.34	37439.0	612.0	3339.06	1074.4	276.0	388.89	65113.5	M4	AS-189	AS-189_M4	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
676	142327.8	103834.93	89831.0	129393.36	94077.12	90138.0	2425.25	1225.16	159.14	16592.0	551.0	2989.32	518.4	33.600002	789.09	65319.8	M3	AS-189	AS-189_M3	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
677	136197.0	112282.77	79494.0	119017.74	101581.64	76785.0	1100.9	768.45	313.92	17226.0	630.0	3210.3	815.2	190.40001	1004.85	65577.1	M2	AS-189	AS-189_M2	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
678	119435.4	101082.44	77435.0	100165.71	93546.81	70173.0	1468.2301	826.22003	75.21	44178.0	555.0	2835.33	818.4	37.600002	527.22003	65760.7	M1	AS-189	AS-189_M1	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
679	157040.1	113633.42	90570.0	124417.83	100734.42	80944.0	2015.41	913.42004	291.03	35309.0	546.0	3405.18	840.0	137.6	1164.93	65970.3	N1	AS-189	AS-189_N1	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
680	127035.9	108444.93	76771.0	97366.05	100189.69	63689.0	1334.16	1642.63	150.42	32771.0	1053.0	3471.3	864.0	-19.2	759.51	66177.4	N2	AS-189	AS-189_N2	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
681	167827.5	113507.29	96899.0	139826.4	97505.484	93981.0	2497.1902	2449.23	296.48	33726.0	772.0	4629.27	1534.4	344.0	1334.58	66393.0	N3	AS-189	AS-189_N3	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
682	111085.195	104051.68	69966.0	107097.0	98389.445	71336.0	1479.13	837.12	68.670006	21081.0	788.0	3018.03	714.4	60.0	487.2	66596.3	N4	AS-189	AS-189_N4	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
683	151810.2	111712.83	89059.0	100648.56	97553.87	67615.0	1799.5901	1745.0901	250.70001	34364.0	796.0	3426.93	1725.6	82.4	1467.6901	66844.5	N5	AS-189	AS-189_N5	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
684	164115.89	116079.91	92656.0	143944.98	100271.88	94080.0	1250.23	427.28	38.15	23116.0	1108.0	3260.76	830.4	192.0	254.04001	67085.6	N6	AS-189	AS-189_N6	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
685	156228.3	114296.625	89579.0	125835.93	103883.4	79385.0	2195.26	537.37	88.29	11299.0	673.0	3614.85	355.2	80.8	535.05	67264.2	N7	AS-189	AS-189_N7	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
686	125792.09	107254.59	76863.0	130363.414	98783.61	86487.0	1316.7201	1208.81	104.64	13116.0	759.0	3040.65	1252.0	83.200005	952.65	67508.7	N8	AS-189	AS-189_N8	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
687	151853.39	109256.68	91087.0	123075.42	95527.58	84435.0	1575.05	2725.0	447.99002	51888.0	970.0	4289.97	1605.6	488.80002	1291.95	67729.3	N9	AS-189	AS-189_N9	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
688	156772.8	109947.484	93447.0	140115.23	98997.28	92756.0	2141.85	1019.15	47.960003	35271.0	750.0	3820.17	260.80002	46.4	582.9	67943.2	N10	AS-189	AS-189_N10	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
689	140921.1	107736.7	85722.0	118818.51	98798.336	78816.0	1958.7301	1631.7301	44.690002	30259.0	505.0	3439.98	664.0	149.6	819.54	68145.0	N11	AS-189	AS-189_N11	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
690	118548.0	102119.66	76079.0	97142.46	92692.82	68682.0	1480.2201	939.58	31.61	11676.0	517.0	3318.18	484.80002	105.6	1068.36	68358.7	N12	AS-189	AS-189_N12	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
691	132686.1	113706.64	76475.0	124285.59	106022.53	76825.0	1161.9401	452.35	139.52	15357.0	537.0	2195.01	532.0	-34.4	356.7	68576.8	N13	AS-189	AS-189_N13	True	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False	NE	(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)
